-10.050000,0.450000,-9.300000
-16.049999,-7.500000,-8.250000
-10.200000,14.400000,-4.950000
-2.700000,31.650000,10.200000
8.400000,36.450001,21.750000
22.049999,32.099998,25.350000
33.450001,24.150000,32.099998
33.599998,24.000000,48.599998
35.250000,18.600000,56.250000
41.549999,6.450000,56.700001
39.750000,-23.100000,58.049999
7.050000,-48.450001,60.750000
-23.549999,-49.799999,42.450001
-39.150002,-31.500000,15.300000
-16.350000,-0.300000,-9.600000
7.050000,11.850000,-4.650000
26.700001,15.300000,7.350000
39.750000,9.000000,22.799999
45.599998,6.300000,38.849998
44.700001,0.600000,50.849998
43.950001,-12.300000,55.950001
33.299999,-28.350000,63.900002
12.300000,-44.700001,64.349998
-11.400000,-51.750000,49.799999
-30.150000,-42.750000,18.299999
-25.049999,-6.300000,-5.550000
-7.350000,12.600000,-5.850000
17.400000,23.850000,7.800000
30.000000,18.150000,17.100000
42.150002,6.750000,25.650000
46.799999,-3.750000,37.349998
46.500000,-9.300000,44.700001
40.950001,-26.549999,50.250000
27.000000,-42.900002,52.349998
1.350000,-53.849998,53.099998
-26.250000,-48.900002,41.400002
-43.200001,-26.850000,14.550000
-37.650002,7.350000,4.800000
-24.150000,24.150000,6.000000
-10.950000,21.150000,-0.900000
17.100000,-9.450000,-6.000000
28.350000,-28.650000,8.850000
42.599998,-27.600000,39.150002
39.000000,-5.850000,65.099998
22.650000,8.250000,76.500000
17.100000,2.850000,83.099998
25.200001,-23.250000,74.250000
33.000000,-40.500000,39.299999
24.150000,-32.549999,6.300000
0.750000,-17.100000,-8.400000
-33.750000,7.950000,1.350000
-45.299999,18.450001,29.250000
-38.250000,16.350000,64.050003
-32.099998,3.600000,76.800003
-32.700001,-7.200000,76.050003
-44.400002,-20.100000,61.049999
-42.750000,-35.250000,38.700001
-22.049999,-51.450001,33.450001
14.700000,-50.400002,50.549999
35.849998,-33.150002,56.250000
39.150002,-18.750000,61.950001
34.650002,-3.750000,70.949997
13.650000,12.900000,81.150002
-0.150000,11.850000,83.699997
-23.250000,11.100000,79.500000
-41.700001,2.100000,68.550003
-53.549999,-4.650000,40.349998
-46.650002,-5.850000,15.300000
-39.450001,-15.000000,5.850000
-23.100000,-36.000000,5.250000
6.150000,-39.450001,4.350000
13.800000,-40.500000,8.100000
25.049999,-42.150002,20.850000
29.549999,-41.849998,30.150000
25.350000,-46.200001,46.950001
26.100000,-39.150002,60.750000
38.849998,-8.550000,65.699997
43.349998,-0.750000,54.900002
45.750000,-6.000000,48.900002
42.750000,-3.600000,57.450001
32.400002,4.350000,70.949997
27.150000,16.350000,69.150002
23.250000,27.750000,58.500000
13.350000,37.200001,33.299999
1.950000,14.100000,-5.100000
-7.650000,-10.500000,-10.050000
-9.750000,-36.000000,0.450000
-8.850000,-28.950001,-5.250000
-23.549999,10.800000,-1.650000
-35.250000,19.650000,9.750000
-33.750000,16.950001,7.200000
-41.549999,23.700001,28.799999
-32.700001,24.150000,62.700001
-6.600000,18.150000,80.550003
30.000000,14.700000,67.800003
41.250000,14.250000,30.600000
16.200001,13.500000,-0.450000
-4.050000,8.850000,-7.500000
3.600000,3.000000,-9.600000
